time,ICA,Mathem,Postnord,Airmee
2026-01-05 00:00:00+01:00,0.28510883271258386,0.18041026970781018,0.16789438431583759,0.06008930033645407
2026-01-05 01:00:00+01:00,0.2787518673233619,0.17557814981848735,0.1601413322038161,0.06058043241919787
2026-01-05 02:00:00+01:00,0.2812629856529638,0.1714398579497838,0.1499959329468619,0.05110737483996009
2026-01-05 03:00:00+01:00,0.2757596168291006,0.17935561799562902,0.1475959730836323,0.052890370183671535
2026-01-05 04:00:00+01:00,0.2637983725857795,0.16949837264250203,0.14199180686957596,0.047752505217212325
2026-01-05 05:00:00+01:00,0.40892870604470705,0.25808977163174845,0.33987376867848573,0.10747903822151691
2026-01-05 06:00:00+01:00,0.455476572019469,0.29707433903556524,0.41372154808485584,0.12218692727842437
2026-01-05 07:00:00+01:00,0.4530568749058024,0.2972581567389125,0.4123779462973394,0.1208131233329829
2026-01-05 08:00:00+01:00,0.45704416709440326,0.30398257488507163,0.4244293794212802,0.12876640723814334
2026-01-05 09:00:00+01:00,0.45649901656781516,0.3049832708663358,0.42501271022220993,0.12436505833767396
2026-01-05 10:00:00+01:00,0.46448935608891456,0.30293948345302735,0.42709039640496926,0.1297157466566574
2026-01-05 11:00:00+01:00,0.4115075970318238,0.26918674713402607,0.3509165015086226,0.10277387848413332
2026-01-05 12:00:00+01:00,0.41253941926637483,0.2754280864181761,0.36171815572287025,0.11519767115854387
2026-01-05 13:00:00+01:00,0.42485808998808355,0.2744055069450049,0.3572114716523201,0.11767841253601354
2026-01-05 14:00:00+01:00,0.4204269625048954,0.2764942234705182,0.3665804184755056,0.11671602836846996
2026-01-05 15:00:00+01:00,0.42395963100052475,0.28292825016293577,0.3727778989415024,0.11487893536804486
2026-01-05 16:00:00+01:00,0.4794901627341224,0.3140635672426164,0.45269803666344616,0.1425721581819607
2026-01-05 17:00:00+01:00,0.48751834234151464,0.3270618062222517,0.4503789467962178,0.13892180555860323
2026-01-05 18:00:00+01:00,0.48777442374338464,0.3202437313809528,0.4600529315326874,0.14242796768612298
2026-01-05 19:00:00+01:00,0.4831746589637206,0.3097194097051323,0.4548091378583902,0.14881495508151196
2026-01-05 20:00:00+01:00,0.491540170355099,0.3166114904679219,0.45385076830424415,0.1393491097189889
2026-01-05 21:00:00+01:00,0.4361248976192962,0.28628931551393455,0.3841373261380293,0.12118206654086347
2026-01-05 22:00:00+01:00,0.42922267208733716,0.28069556497048725,0.37556451532493523,0.12048636245710867
2026-01-05 23:00:00+01:00,0.42890587780097894,0.27927066399126516,0.37052299450633325,0.11857304209079965
2026-01-06 00:00:00+01:00,0.28864384278664695,0.17820155140433785,0.1602467128309087,0.060591569288470454
2026-01-06 01:00:00+01:00,0.2866573691382845,0.17540177723741177,0.15506753707121643,0.05728187121532358
2026-01-06 02:00:00+01:00,0.27963880708342853,0.1736205936662249,0.15075980381324205,0.056836931739353426
2026-01-06 03:00:00+01:00,0.2702083943604699,0.17389316117257406,0.1420145391881847,0.05190527769145889
2026-01-06 04:00:00+01:00,0.27045808578178265,0.1693303486048295,0.1412063881306285,0.055720313212822864
2026-01-06 05:00:00+01:00,0.40398083685950964,0.2658648663845208,0.3432160265277758,0.10042947201951921
2026-01-06 06:00:00+01:00,0.45439065429751957,0.3025579722524118,0.41888616898926573,0.1269487197144196
2026-01-06 07:00:00+01:00,0.45354628323762497,0.29636155392910096,0.42076745195707993,0.1278335979349101
2026-01-06 08:00:00+01:00,0.46246444967108086,0.2995577687203312,0.424579922657766,0.12766435671425932
2026-01-06 09:00:00+01:00,0.4548195157303271,0.3069136626249101,0.4221890787495883,0.13048393025291843
2026-01-06 10:00:00+01:00,0.4636382660685419,0.3075952035790991,0.42109579981841927,0.12997530540488655
2026-01-06 11:00:00+01:00,0.4179535929202735,0.26295657528677047,0.35364987764069855,0.10264842071437047
2026-01-06 12:00:00+01:00,0.41174244379707875,0.27652651339701095,0.36255725600445426,0.1099032893849345
2026-01-06 13:00:00+01:00,0.42058657249242254,0.2769925408836169,0.361517714295009,0.1108923657585808
2026-01-06 14:00:00+01:00,0.42270916777052475,0.2810953546228759,0.3625481245026441,0.11115586286549504
2026-01-06 15:00:00+01:00,0.43090477215872885,0.2793941647429974,0.37186680172141545,0.11309382688135283
2026-01-06 16:00:00+01:00,0.4768850700361932,0.3154960513914344,0.45431529130509535,0.14046481578557507
2026-01-06 17:00:00+01:00,0.48785863129639506,0.3143506596939944,0.45793750518360327,0.1413156507470821
2026-01-06 18:00:00+01:00,0.4896479218281678,0.31909940793972313,0.45978447878978257,0.1341299768844192
2026-01-06 19:00:00+01:00,0.48001311525098306,0.32001602041335814,0.4541652115131979,0.14174997691469085
2026-01-06 20:00:00+01:00,0.4830769760197661,0.31731662561618024,0.4440822175351894,0.1474134164425914
2026-01-06 21:00:00+01:00,0.4252365910996638,0.2806560673959888,0.3802023782079146,0.12295680234882746
2026-01-06 22:00:00+01:00,0.43333582760901823,0.2735081678827977,0.3793018475244409,0.11910467906621901
2026-01-06 23:00:00+01:00,0.425897292166848,0.28304204664793625,0.3699863920672686,0.1179206968966741
2026-01-07 00:00:00+01:00,0.2834733681826659,0.18258261346167784,0.15845403524230053,0.05482952291846411
2026-01-07 01:00:00+01:00,0.2836230735047623,0.1743154128008949,0.14849129359814434,0.055658316652561976
2026-01-07 02:00:00+01:00,0.27803901572410306,0.17193893606937552,0.15561217478486364,0.05505455350004946
2026-01-07 03:00:00+01:00,0.27305840315982144,0.1720929726591364,0.14351368326734779,0.05029572224489459
2026-01-07 04:00:00+01:00,0.2683795948488603,0.1728949558608537,0.14187332538707711,0.054277793943852924
2026-01-07 05:00:00+01:00,0.40549224535876827,0.266833075064487,0.3462353216761057,0.10106307206331074
2026-01-07 06:00:00+01:00,0.4500639964276897,0.29266677379835143,0.42100823311385394,0.1260314074394562
2026-01-07 07:00:00+01:00,0.44836520840690974,0.28587098219456836,0.4146931172639818,0.12234877452005025
2026-01-07 08:00:00+01:00,0.45550870582101194,0.29928754141194247,0.4214227133023235,0.13527967368626878
2026-01-07 09:00:00+01:00,0.46008404279797904,0.3014849415111214,0.4237405656738959,0.130884099732659
2026-01-07 10:00:00+01:00,0.4541232497282261,0.3008435776200814,0.42682521045338573,0.1258464410837666
2026-01-07 11:00:00+01:00,0.4209271947329857,0.2675065352542134,0.35195765902912884,0.1080233787718646
2026-01-07 12:00:00+01:00,0.42241317228565817,0.27178827190025684,0.3541163776764424,0.10999673989653506
2026-01-07 13:00:00+01:00,0.4165051172379496,0.2731581331155146,0.35859151628999814,0.10947944265265122
2026-01-07 14:00:00+01:00,0.429776037415766,0.27341764147647046,0.3654206391901244,0.11333918552305436
2026-01-07 15:00:00+01:00,0.42823971531870303,0.2846663223107562,0.3767349351008533,0.11331558485390815
2026-01-07 16:00:00+01:00,0.48688094662080816,0.3247393849444069,0.45264121967165677,0.13688524804521432
2026-01-07 17:00:00+01:00,0.48411831201574146,0.3263243194534941,0.4518527916325159,0.14362076851594666
2026-01-07 18:00:00+01:00,0.48925798349577954,0.32404556481220614,0.4566676344719288,0.1432319699942984
2026-01-07 19:00:00+01:00,0.4844062238437252,0.31618061788281154,0.44995286931778106,0.13475352793758943
2026-01-07 20:00:00+01:00,0.483329079029227,0.3194189978816062,0.4509672016137272,0.13632402460293572
2026-01-07 21:00:00+01:00,0.4323291996684975,0.2831526499997233,0.376653718244516,0.1209357958993753
2026-01-07 22:00:00+01:00,0.4270392531582034,0.2834467392482534,0.3804663887851379,0.11906222635866774
2026-01-07 23:00:00+01:00,0.42756731539816323,0.28150176666835247,0.3774418254879702,0.1143679452434553
2026-01-08 00:00:00+01:00,0.2859145222877448,0.16830180591454325,0.15706552744907185,0.05938573573945552
2026-01-08 01:00:00+01:00,0.2875030214745579,0.18143946864878088,0.1566002117936325,0.05464907025011728
2026-01-08 02:00:00+01:00,0.28086067229827877,0.17420571724173795,0.14952695535606994,0.051063236903264766
2026-01-08 03:00:00+01:00,0.27205430562675276,0.17241893292626723,0.1456119065204457,0.05433384842138675
2026-01-08 04:00:00+01:00,0.26785561690332826,0.16953763510926,0.1403100143479014,0.06298805920073326
2026-01-08 05:00:00+01:00,0.407281601956046,0.26548430363475917,0.3427989471054024,0.10615607030180818
2026-01-08 06:00:00+01:00,0.44690833123017326,0.2954382375815882,0.4152096183692261,0.1239241848484269
2026-01-08 07:00:00+01:00,0.44647942378159106,0.29693345562772017,0.4163843350324512,0.12164833538020785
2026-01-08 08:00:00+01:00,0.4575883808712916,0.29579685747909334,0.4228973492812628,0.12367623325068804
2026-01-08 09:00:00+01:00,0.46431463484965185,0.30327490551662556,0.4195195268257401,0.12996546233485717
2026-01-08 10:00:00+01:00,0.4588321350013367,0.30306183049068197,0.41995771960029377,0.12278684739064229
2026-01-08 11:00:00+01:00,0.4168850731053793,0.2702590659784132,0.351955134406517,0.10798844425306156
2026-01-08 12:00:00+01:00,0.4210002352435226,0.27671237604138704,0.3562168367374291,0.11465953981249552
2026-01-08 13:00:00+01:00,0.418822738544596,0.27282800519966693,0.36796895335230456,0.11269565829897095
2026-01-08 14:00:00+01:00,0.42888423658212577,0.27091538588368586,0.36653188629527134,0.11187114222415993
2026-01-08 15:00:00+01:00,0.4325640227684968,0.2850878518529664,0.3693168106129307,0.11881868833109323
2026-01-08 16:00:00+01:00,0.47986944972939816,0.3220683642298978,0.45135094753757393,0.14178082888109186
2026-01-08 17:00:00+01:00,0.4830327910155069,0.31683664742854567,0.4565931388768583,0.14064710829606905
2026-01-08 18:00:00+01:00,0.48942957763446565,0.32593827740822545,0.4577710559372155,0.14135605466800058
2026-01-08 19:00:00+01:00,0.4819150701482244,0.31885045332956885,0.4549028483262496,0.14131262931844527
2026-01-08 20:00:00+01:00,0.4800753213473611,0.31661017392373864,0.45297183808279456,0.13880639076454251
2026-01-08 21:00:00+01:00,0.4372135917358822,0.2810069374481884,0.376317846475325,0.12132974401350465
2026-01-08 22:00:00+01:00,0.4364793410264821,0.283603029986476,0.37231426141563045,0.12493928353710113
2026-01-08 23:00:00+01:00,0.42797988724671815,0.28396641945189977,0.370154340113176,0.10783256220065535
2026-01-09 00:00:00+01:00,0.28525652159056347,0.17880645249409094,0.16557734786968786,0.059942773981286064
2026-01-09 01:00:00+01:00,0.2729443873110492,0.17437678114722557,0.15470412703016767,0.05279430420117243
2026-01-09 02:00:00+01:00,0.2674200680965851,0.17435728462502706,0.14677686004961585,0.06225827198861308
2026-01-09 03:00:00+01:00,0.2716584563051539,0.17228719479209628,0.14558164132090926,0.051893073354817895
2026-01-09 04:00:00+01:00,0.26437740584203406,0.1680408878931971,0.13702944738265452,0.05421205824034311
2026-01-09 05:00:00+01:00,0.4075100459549321,0.26146938755209104,0.3501789810497441,0.10604829931956068
2026-01-09 06:00:00+01:00,0.4533402104649897,0.3020137584755235,0.40946641319104926,0.1231856913531235
2026-01-09 07:00:00+01:00,0.45942832819735446,0.2994951084482567,0.41489433307159485,0.11789475333435774
2026-01-09 08:00:00+01:00,0.45544816385225845,0.3056001714567955,0.42598746599373566,0.12959942334686156
2026-01-09 09:00:00+01:00,0.4587839351207327,0.30333796346359887,0.42040360424027673,0.13069839482378506
2026-01-09 10:00:00+01:00,0.4632514844182998,0.3062925943199967,0.4265807151662233,0.13223326952752232
2026-01-09 11:00:00+01:00,0.41615851031719936,0.26999015248612973,0.35553246022546464,0.11231030662179686
2026-01-09 12:00:00+01:00,0.42062067281096666,0.27496512696761316,0.3603375332585353,0.11271673635047831
2026-01-09 13:00:00+01:00,0.4236036243717347,0.27906934599576383,0.3642975762200804,0.1118494805940238
2026-01-09 14:00:00+01:00,0.42348840711682123,0.27318944316895305,0.3725837222326858,0.11523911792839121
2026-01-09 15:00:00+01:00,0.43038452602679017,0.27550900555245106,0.3693311494570191,0.11466752151156885
2026-01-09 16:00:00+01:00,0.4809683675650757,0.31789866886286483,0.4523432497813704,0.14341014708397984
2026-01-09 17:00:00+01:00,0.4873628441921433,0.3271690892400767,0.45646187131972066,0.13772525884750647
2026-01-09 18:00:00+01:00,0.49007025230780543,0.31800801217126623,0.459556955106391,0.1464810032037049
2026-01-09 19:00:00+01:00,0.4891028169886703,0.3207634899428899,0.45642008538074513,0.14035188331248188
2026-01-09 20:00:00+01:00,0.479666080383528,0.31577505012819596,0.4495020498146428,0.14094746239511752
2026-01-09 21:00:00+01:00,0.4327451323120279,0.28588249238324764,0.37448854752821764,0.1266591099700853
2026-01-09 22:00:00+01:00,0.4355620053820788,0.2832610131721231,0.3771508776049069,0.12043761042007643
2026-01-09 23:00:00+01:00,0.42966279095074705,0.2768906260003346,0.36781129903520315,0.11975460741325077
2026-01-10 00:00:00+01:00,0.2840819583570786,0.1755193177630543,0.15990061918325715,0.06680288794692668
2026-01-10 01:00:00+01:00,0.27582461164576894,0.1736567181200939,0.15709644396903114,0.06070033562479367
2026-01-10 02:00:00+01:00,0.2785040737569408,0.17219565807656653,0.14824420173941938,0.05755238723983028
2026-01-10 03:00:00+01:00,0.27665395747055826,0.17325305131000057,0.15072665381905126,0.05412199514713053
2026-01-10 04:00:00+01:00,0.2702856463661833,0.16831299603064084,0.1379525821650675,0.0505130004831752
2026-01-10 05:00:00+01:00,0.26722366662366587,0.17153282506567083,0.13508026212431432,0.045249488917934705
2026-01-10 06:00:00+01:00,0.2644586348596833,0.1608125478097882,0.13639223878180906,0.05015484590375778
2026-01-10 07:00:00+01:00,0.44565800966302266,0.299573366391674,0.41759845566094167,0.1253186192433613
2026-01-10 08:00:00+01:00,0.4542253321089285,0.2980606724088802,0.41361785745282686,0.12114446770870384
2026-01-10 09:00:00+01:00,0.4512975758125749,0.2987807027648118,0.414895749371404,0.12991503437044102
2026-01-10 10:00:00+01:00,0.46463715284101753,0.29392195390820813,0.41818228540434305,0.11972620256574962
2026-01-10 11:00:00+01:00,0.4024821895206348,0.264294809399902,0.34240141715623684,0.11211219816084578
2026-01-10 12:00:00+01:00,0.4112987271574536,0.2610271892686897,0.34475718948433964,0.11182456505698324
2026-01-10 13:00:00+01:00,0.4096856303697348,0.27389971545256486,0.34786001805458033,0.11082019672108033
2026-01-10 14:00:00+01:00,0.4155806685408261,0.2719392953770887,0.3582750339248558,0.11133493788728341
2026-01-10 15:00:00+01:00,0.42554840187761916,0.27332921315939185,0.3614471491044682,0.11531460736559064
2026-01-10 16:00:00+01:00,0.46552599650376336,0.3095257195145283,0.4437535978520951,0.14240951075888075
2026-01-10 17:00:00+01:00,0.47947211370385473,0.3077993316264892,0.45038664129112,0.1386599872386246
2026-01-10 18:00:00+01:00,0.47454365988875025,0.311680626642353,0.44955118085731677,0.1390098814934527
2026-01-10 19:00:00+01:00,0.29255666380140627,0.19242951824851387,0.16547379643537743,0.06270788900095245
2026-01-10 20:00:00+01:00,0.29465404716801025,0.18428320927790465,0.17337853839838566,0.06768251547170535
2026-01-10 21:00:00+01:00,0.2988376455111399,0.18609046808226037,0.16708646389591797,0.06510228950122704
2026-01-10 22:00:00+01:00,0.29212256761406596,0.1853350883424482,0.1646228249713615,0.06174702710097359
2026-01-10 23:00:00+01:00,0.2902021884607825,0.19016524348966388,0.16151164312466657,0.06483872343638754
2026-01-11 00:00:00+01:00,0.28609297754278445,0.18205184529695373,0.1597596617557516,0.05753478988725992
2026-01-11 01:00:00+01:00,0.27769784172153267,0.17291185548280558,0.1586276151260081,0.0619992201041425
2026-01-11 02:00:00+01:00,0.2719483367537172,0.16666900162229892,0.15387900752420797,0.05244830580617459
2026-01-11 03:00:00+01:00,0.2773946106505116,0.17964160504949284,0.1446793965826955,0.050182594073285194
2026-01-11 04:00:00+01:00,0.26696030437583995,0.1749658881111461,0.13472510478238361,0.05517616878828073
2026-01-11 05:00:00+01:00,0.2693938726161134,0.16599943196772032,0.13815920988794592,0.045578608299474056
2026-01-11 06:00:00+01:00,0.26335260291949647,0.16213789369326106,0.13433309025110823,0.05186478745809442
2026-01-11 07:00:00+01:00,0.4520975478948579,0.29998994039649884,0.4120594891980932,0.12378117071300161
2026-01-11 08:00:00+01:00,0.44974125394508013,0.29415241326655345,0.40755524790781267,0.11915014978409241
2026-01-11 09:00:00+01:00,0.447003186504771,0.29534580520187187,0.4133939394340691,0.12216249707633349
2026-01-11 10:00:00+01:00,0.4469271480665108,0.3040840580746502,0.4133299331348471,0.12552698823602373
2026-01-11 11:00:00+01:00,0.4029465353607534,0.26503689478797526,0.3452848819546812,0.10565125263463501
2026-01-11 12:00:00+01:00,0.4092462546610866,0.2642221583471613,0.34918304520316484,0.11113059734561927
2026-01-11 13:00:00+01:00,0.41281688682823237,0.269546913325904,0.3598177630611809,0.11532941172497722
2026-01-11 14:00:00+01:00,0.4161585116319358,0.27536005922769025,0.3602907881337809,0.10704802864087153
2026-01-11 15:00:00+01:00,0.4194487558789495,0.2764875557190238,0.35929532164810374,0.11481727528170246
2026-01-11 16:00:00+01:00,0.47351819933505507,0.3115045624327049,0.44215889061137703,0.1391354040468527
2026-01-11 17:00:00+01:00,0.4776401704931212,0.31655188475584206,0.44671434318603315,0.1428387695050347
2026-01-11 18:00:00+01:00,0.49043447242369986,0.3142618908601828,0.4465462564354335,0.14075196542798732
2026-01-11 19:00:00+01:00,0.3016212357986215,0.1863240670969152,0.16666798552825615,0.06495702210478708
2026-01-11 20:00:00+01:00,0.2991523575179548,0.17488478662292964,0.16765464909762315,0.06883482209108689
2026-01-11 21:00:00+01:00,0.29932155232840996,0.1834580908894709,0.1706815882549768,0.06671386563193316
2026-01-11 22:00:00+01:00,0.2864228792253625,0.18844503302217125,0.16518517294056914,0.059058680461228266
2026-01-11 23:00:00+01:00,0.28222028987618825,0.18306328152438073,0.1688832973334836,0.06270032663706049
